catid,ownerid,breed,birthday,weight,gender,isspayed,cataddedtime
2d8a9132-7545-42e4-be42-990e11d19c6a,dae5b7d6-d2fb-4953-beb0-98ccf3c7cf93,Tekir,27/05/2024,3.0,Female,True,2025-07-12 22:06:08.805
034fad5f-6f2e-436b-a4a7-2871869434d7,d31017fb-ace4-4cf6-be79-bb94215bd881,Tekir,03/08/1996,3.0,Female,True,2025-06-09 04:25:06.949
5a7823fb-67bd-4495-9ae4-8e64d6f42fe0,885ea162-9408-45bb-8270-cbce6351cf07,Sarman,16/05/2024,3.0,Male,False,2025-06-08 12:33:37.366
ff72accc-340d-4d74-b197-adb6bbf73834,819f4fdc-c09b-4082-8840-87e62405f525,British Shorthair,01/09/2024,3.0,Female,True,2025-07-08 19:09:35.984
65c52348-20ea-411f-8537-d2eaca5d0523,2db57bbe-677c-4f9a-8d9e-5d64c75d0240,Sarman,15/08/2019,11.0,Male,True,2025-06-09 17:47:47.146
1d49ccaf-92b4-40db-aa61-70172a895c2a,62562b02-74e9-46ef-8d6e-be9c0b40b38e,British Shorthair,22/03/2024,2.0,Female,False,2025-05-21 02:45:44.264
7eac676f-ef2a-4487-9a2e-05a386b34122,9fc82ad9-52d1-4333-92d8-b68d7ef2c48c,Tekir,03/04/2023,3.0,Female,True,2025-07-18 00:50:06.956
82f9f0f4-6d5d-4d56-9b46-1e07620fa8b7,966f16ea-83d8-491f-8910-ee163e26874b,British Shorthair,03/08/2024,4.0,Male,True,2025-07-10 18:23:46.543
2416d36c-c8e5-4d1d-9c58-3334e8c328bf,433c39af-ed04-4b7a-b652-a0f32032ff43,Uzun Tüylü Tekir,06/05/2022,7.0,Male,True,2025-06-30 12:31:58.062
585babb6-e7c7-429d-8597-3d3ae9c0a927,c598938f-b744-4824-882a-6ffba7581846,Tekir,16/06/2010,3.0,Male,True,2025-06-27 11:10:08.706
2555c10d-20e5-4fde-b3a8-0a5408459c51,a9df7329-6f7d-4ada-bcc8-789ad2b79460,British Shorthair,01/07/2021,5.0,Male,False,2025-07-01 18:00:08.374
b9c8cd73-7f5d-42e4-9538-198a492caf54,98908760-662d-4a0e-a2dd-94124f7f0b7f,Tekir,15/03/2025,1.0,Female,False,2025-06-10 03:02:48.705
ba5c97d5-02a5-4023-899a-5cddc9460f26,1c544286-8870-48da-a2ac-8bd43d55415b,Tekir,04/07/2023,6.0,Male,True,2025-08-01 05:09:29.383
5914ee66-a9f2-4839-ab8c-2f27bebc5caa,bd06d16f-2461-499a-a0a8-041b431a2427,Sokak Kedisi,02/11/2024,5.0,Female,True,2025-07-02 23:59:18.367
685462d3-f5cf-4824-8019-52e7c6597c93,fdcd0f33-4ed5-4470-846c-4e14971d7b81,British Shorthair,09/06/2024,4.0,Male,True,2025-07-22 01:13:13.932
90ee53fa-3bd4-4d39-b86c-acf457bbdbb3,ac46b891-8a47-4b85-9e4b-731ad4320dcb,British Shorthair,20/12/2021,6.0,Male,True,2025-05-09 13:32:14.398
4db1b6d7-24aa-40ad-a59c-fb75cfbf8bc8,9d94b288-7cda-414c-abed-80d4a776bfc0,Bombay,15/01/2022,7500.0,Male,True,2025-06-20 22:54:50.046
126d9ed8-f053-4724-b734-bfa61e70c21b,43bf9896-8170-40d6-a44e-d5e5bdd175dd,Brazilian Shorthair,14/05/2025,3.0,Female,True,2025-05-14 22:22:06.793
21d0bc18-b37e-4740-bf92-55b9cea0d91d,2febff69-05db-41ca-b0da-c09f1c63a70c,Himalayan,25/09/2019,3860.0,Female,True,2025-05-15 07:16:23.492
4df14369-cc8d-4a80-ab24-9c4fa9b67791,fab4a59f-934c-4b13-876c-2dfc8a494425,Tekir,05/01/2019,4200.0,Female,True,2025-05-24 22:19:56.864
228139f9-0460-4c3a-9f84-c182317fffcb,74eae3a8-cab4-4552-acc0-f1cef26750ea,Agean,03/08/1996,7.0,Female,False,2025-05-20 22:05:52.462
3e61ca68-65d1-48df-b1c1-d43878745c2c,48001e02-99bd-4931-893c-c8d466267aca,Agean,18/05/2022,5.0,Male,True,2025-05-18 00:45:14.495
d8af0c70-c110-49b9-9355-3812ee028299,e1ccf70c-4561-4a6c-aa48-8a4bf7c0bed1,Exotic Shorthair,13/03/2025,1.0,Male,False,2025-06-16 03:35:07.835
6648db26-ca7f-4a45-b03d-ea2a14a7217a,b836d36b-bb03-4d0a-bff9-cb7785f0073f,Üç Renkli Tekir (Calico),01/09/2020,5.0,Female,True,2025-07-09 02:52:31.656
93bfdfdd-83b1-4d2b-ad42-e35d88c6e357,d031f78c-786c-4f47-bbea-b643c49a5435,Abyssinian,03/08/2002,4.0,Female,False,2025-06-17 00:55:46.422
eb6525da-f41e-4585-9ac1-8de405648a96,bcf8aecf-9495-4170-a142-bbe8d6f778a6,British Shorthair,09/05/2024,3.0,Male,True,2025-07-09 00:23:19.856
c03b7704-be78-4acd-9158-b53ad9f2023e,334bf499-748e-4e78-8c81-408140a61f5d,Tekir,04/07/2024,4.0,Male,False,2025-06-04 19:06:43.189
40cf2b1d-86b9-4f82-ae7a-4cdbd1b67c4e,0760a6c5-00e6-4ff4-a3bf-3c9a6abf22e8,Sarman,21/07/2017,4.0,Male,True,2025-07-21 09:56:29.866
729bf9ff-b1ed-4821-a634-2ca77c45acbc,57629066-d8f9-4235-90c7-613ccfb9cfbe,British Shorthair,17/01/2018,5.0,Female,True,2025-06-08 17:32:26.600
0555f94c-ef0b-4ec6-82fe-2c1b117868b1,fa58d1ed-4938-47da-8bae-93df7dbc4133,Exotic Shorthair,02/09/2024,4.0,Female,True,2025-07-28 23:43:44.016
3176ef96-4c84-4815-81b9-bc3e8b113025,e1ccf70c-4561-4a6c-aa48-8a4bf7c0bed1,British Shorthair,13/07/2021,4.0,Female,True,2025-06-16 03:28:43.219
df53a296-cec1-4e6c-a327-b2941c6aa01a,7b2f1b45-d8dc-4b3a-9af3-9f2cb67dcb5c,Tekir,22/05/2019,5.0,Male,True,2025-05-22 01:21:37.314
b122e92d-b50b-434f-b637-5651c83ed63a,28b9ddd9-b129-4efd-9113-ecb0c49b8308,Smokin,02/04/2022,7.0,Male,True,2025-05-25 12:38:44.442
c67201b7-a30f-4d4e-ac88-02c777122ca0,c8b3d353-0a52-4b8a-a992-4783f66ef5c6,Sarman,17/06/2017,6.0,Male,True,2025-07-09 20:29:31.067
07594268-7d68-4c86-b660-c8fa94160fc4,c598938f-b744-4824-882a-6ffba7581846,Üç Renkli Tekir (Calico),15/08/2024,3.0,Female,False,2025-06-27 11:25:05.096
41449129-5ad4-44ce-88f2-a31cc012195d,070d6194-6640-4863-8704-1962e3688203,Tekir,02/08/2018,4.0,Male,True,2025-06-03 09:10:27.355
536955b2-052e-4a58-96e1-ad474c4b2667,c90caad8-c357-448e-8d54-9c7ae5508c9f,Tekir,01/01/2021,5.0,Female,True,2025-07-02 18:41:40.493
97136c3e-84df-462f-849f-c3b4649d229a,c1a414cd-c9fe-4c93-a36f-5df25cd3f80b,Tekir,13/07/2023,3.0,Female,True,2025-06-21 01:56:53.182
966b0e27-a7c5-4855-b60a-1d7640721cc3,94cf79c7-5a06-40d9-b39e-acaa76dccc5c,British Shorthair,05/12/2022,4.0,Female,True,2025-07-29 22:56:59.580
92b2ed87-5f7a-4135-8d3f-592acf74dbd2,070d6194-6640-4863-8704-1962e3688203,Tekir,03/08/2014,4.0,Female,True,2025-06-03 09:06:58.673
70d0d641-641f-416c-ad72-75496e97798a,32c3a8d1-ac28-48ef-9068-c2c8c2c92707,Uzun Tüylü Tekir,28/03/2025,1.0,Male,False,2025-05-17 14:14:01.728
eb49b97e-8c15-4ea2-ac2c-9e4d493a035b,b585e448-d372-4b84-91c4-6e67deb42cbb,British Shorthair,02/01/2025,4250.0,Male,True,2025-07-04 13:27:16.081
e25fa13d-e083-416c-9821-eddf1ae4442f,7d55bb72-8a71-4df0-8c41-346f631a19e6,Sokak Dedisi,22/03/2003,4.0,Female,True,2025-06-17 21:35:34.537
08394379-3ffd-4e83-b20d-1c71e1eb5b55,c1751803-9548-451b-b4fd-91378be10d78,British Shorthair,02/04/2025,1.0,Female,False,2025-05-21 15:46:19.095
e50af92f-be4d-490a-8253-6f8e02e5bd9d,4de03e63-c70e-4ab2-998d-6c9f98140536,Üç Renkli Tekir (Calico),03/08/2023,4.0,Female,True,2025-06-03 13:47:59.744
2e99260f-a982-435a-a203-8c284f499352,bec35dfb-bf42-4a22-8555-cdc1174384ea,British Shorthair,01/05/2019,5800.0,Male,True,2025-06-26 19:01:30.505
de90655c-a705-4560-bcc9-78e87524d5b7,8dec8cd6-2e58-44f7-9eaa-0983b1c61ae2,British Shorthair,06/08/2023,2.0,Female,True,2025-06-03 07:42:57.787
e1fc8f11-651d-46e0-a84e-f8f54fed482f,50ec6b8f-47cb-44b4-9e83-16d5997924cf,Tekir,27/08/2024,5500.0,Male,True,2025-05-17 19:55:04.738
8ff2bc16-52fd-465c-bc0b-ff9faa640a95,0b03943e-14cb-4509-b495-1a842bbb88d5,British Shorthair,26/09/2024,3.0,Male,True,2025-07-16 14:46:28.062
fa948b24-6980-4d41-a095-09498149a09b,6ff0c378-0786-430d-9cb3-57607409f290,Tekir,25/01/2025,2.0,Female,False,2025-06-30 14:37:29.499
31dd89f6-2411-4d7c-b296-31143bc3f958,d3a7d55a-8323-4c39-af16-ed5c2b8141dd,Siamese,13/07/2020,4.0,Male,True,2025-07-13 12:06:08.415
290d90c8-4146-403b-9f7d-ec59c4c13562,fce87ad2-2782-41de-ae2f-44b2d7fbb0ac,British Shorthair,22/05/2023,8000.0,Female,True,2025-05-14 00:24:27.419
21f6cdec-01c6-4ec3-8d98-66a55d9811a5,71cd5f8a-fdcd-4ea9-ab2f-27b9325ba29a,British Longhair,22/10/2024,4.0,Male,True,2025-06-17 02:24:19.428
009075af-030f-4cbc-a723-522eeb13de3c,3617eb8e-176b-4267-a0ff-3e54bd5795e7,British Longhair,03/08/2014,10.0,Male,False,2025-07-19 02:29:57.996
67f589dd-e254-4f33-9f3c-feb8e6b571d8,98252abd-83b7-4107-9c02-003f3e4b3286,Siamese,15/03/2025,1.0,Female,False,2025-06-17 18:30:14.992
b4ada7f4-710f-4a56-80f9-fd808798cfdc,b3fb91dc-f232-4311-b7a5-2c00e3b0b562,Sarman,26/08/2019,5.0,Male,True,2025-07-28 16:23:31.444
7b7024dc-1b29-491a-985a-82921b158acb,42653267-c199-4951-bb66-305fae1e3b44,Anatoli,04/05/2025,1.0,Male,False,2025-06-01 12:03:20.146
7c900720-6e30-47f8-8d1b-a54065386720,dcfe0b8c-8b2e-410a-938f-4413928c4872,Uzun Tüylü Tekir,03/08/2020,4.0,Female,True,2025-07-15 12:23:36.654
7e2f6591-ce38-4246-ae1a-4193acab4583,a2b3a72e-2cce-49e7-bf5c-b2760fe1445e,Sarman,06/08/2023,5.0,Male,True,2025-06-23 08:00:12.194
4fe0a491-4292-448d-97e2-be2092cd5cc3,9089a57e-cb86-445b-a006-a8f1a7f4c6f9,Van Kedisi,03/08/2020,4.0,Female,True,2025-06-07 11:36:13.304
5f6b5469-c08c-4557-a599-55df35d626f8,563876aa-dc6b-4823-a0e4-513361a7271b,Tekir,03/07/2021,4.0,Female,True,2025-08-01 14:34:24.440
2dcd23ef-d4ad-4af4-a38b-30286fbd9ec8,d2bd86bb-fcb9-4052-b4d7-f75ee9acf2d8,Tekir,01/06/2021,5.0,Female,True,2025-07-30 15:13:22.851
0bfbdf17-4375-4db9-80da-fd7176c8ef52,58888b3d-1c75-4766-b8b8-6f0e1017a27c,Üç Renkli Tekir (Calico),24/11/2022,3.0,Female,True,2025-06-02 20:23:08.046
3cecbdc2-dbbf-4c3d-b9c2-31904ebb731f,7961a8a9-a8fa-40f3-8797-6865d281e29d,Tekir,05/03/2020,4.0,Male,True,2025-06-26 14:23:04.788
350bd9dd-3171-4058-ab18-649f1e8757ba,65d94fca-1142-4aa5-b839-a5da758b670a,Tekir,28/04/2024,4.0,Female,True,2025-08-03 14:38:03.182
04d417a0-86ac-4c0d-bc08-6dc598ad14cb,d2bd86bb-fcb9-4052-b4d7-f75ee9acf2d8,Uzun Tüylü Tekir,08/03/2021,5.0,Female,True,2025-07-30 15:15:37.142
41753e4e-9684-4fb9-9a51-a6ae5d2cb593,fdf52349-095d-4f97-97f0-ed4884fd194e,Üç Renkli Tekir (Calico),08/04/2025,1.0,Female,False,2025-06-28 10:39:26.017
a791c4e7-e3cf-4793-b71f-19ecf714dbc6,965a12bb-9dce-40da-8c9d-5d96f272a129,British Longhair,30/12/2023,4.0,Female,True,2025-07-29 16:58:37.254
0338bc39-e69b-45f6-b28f-c63484353be1,75968490-9e26-4b45-aeb0-8b36ed12a579,Tekir,01/04/2025,1.0,Male,False,2025-06-29 12:15:34.348
e021aa56-eb21-4607-a9d6-03505bcd5ad7,3c99c6d0-4b2d-4d0d-960e-895e09be889f,Tekir,21/10/2017,6.0,Female,True,2025-05-31 09:40:04.506
e601f049-c8ab-4de4-ba6c-7e8245eb6463,e2fb63e9-722a-4276-8699-17b2edb5d8b8,Bombay,01/08/2022,5.0,Female,True,2025-07-10 16:00:23.044
8b484714-30c5-4f70-9289-f68bb4822ec8,0436d873-8297-406e-9bef-17cdcc066c85,Smokin,01/08/2020,6.0,Male,True,2025-05-27 12:02:04.748
04eb5376-34bf-4edd-8381-f81857a96d88,9f8c777f-8f9b-4023-a057-99b6a5310b1b,Angora,04/08/2020,5.0,Female,True,2025-07-11 00:37:56.872
fd5a11fc-3d9d-47fa-b0b5-e3aff7e4329c,82c49fbc-5410-4874-bc61-918fd0de7f7d,Sarman,02/07/2024,3.0,Male,False,2025-07-30 12:51:28.583
3f1ffd33-3f42-4b3c-a4a1-fc7ff03e15e2,18f00a7e-1528-49e8-b776-af579ef620a3,British Shorthair,02/04/2021,330.0,Female,False,2025-05-17 14:05:45.944
30d361d9-61f2-4eda-9209-46052d04fa0f,7a19935e-c074-4f0d-b736-d21761d8095a,British Shorthair,03/10/2019,5.0,Male,True,2025-05-28 08:53:40.757
baf99664-40cc-42d1-b2c1-435b357d9edb,c65bfe09-9539-437f-8d0b-eeb501cf386f,Tekir,01/08/2024,2.0,Female,True,2025-07-07 23:55:18.861
a86ceb20-518a-4415-ac7e-da632a336532,ab0c4c40-ed27-4023-9efe-3c6ffec40a8c,Smokin,03/08/2012,4.0,Female,True,2025-06-10 19:03:07.998
b769676e-4892-4501-b6bb-fda53c94a788,89457491-1508-4e0b-afb8-1038146c5950,Sokak Kedisi,02/09/2021,7.0,Male,True,2025-07-02 15:19:14.719
97c99dfa-a01a-4da5-a764-3d7f1c418142,a07bad1c-8f52-4b42-be99-0490c7261073,Tekir,13/05/2019,4.0,Female,True,2025-05-30 23:08:40.119
71279dde-a0cb-4967-85d1-83c21974daf4,b8747256-3621-43b5-a338-2f0aa7e6ce7a,Scottish Fold,18/08/2024,3350.0,Female,False,2025-06-18 13:35:12.564
8b87024e-51cb-4249-beb9-6f89d2103d74,f51c37a0-9456-40e9-a1ee-5e3558090a77,Tekir,22/02/2023,6.0,Male,True,2025-06-26 23:00:52.404
577017fc-d3cc-4a76-9af7-7a801cd60381,ef66b794-7c7d-4c21-aafc-eb6cf1757dc7,Smokin,10/09/2011,12.0,Male,True,2025-07-12 10:55:46.160
63f4434b-3f71-4678-8d53-27583dc28043,fa7e2cb0-f71b-417e-ae43-c87815adb5ce,Tekir,20/08/2020,8.0,Male,True,2025-07-13 23:21:45.995
ba17d5df-2841-4cef-8ef1-9f0e278a6135,f2bc3892-202e-4a2a-adce-e84797da66e8,Üç Renkli Tekir (Calico),11/09/2014,7.0,Female,True,2025-05-27 12:56:24.954
04f8c88f-a08d-4255-a00f-4c2ce527db32,2d537fc0-9781-4dc4-be14-93032e0bfff2,Tekir,02/08/2023,11.0,Female,True,2025-07-05 12:35:32.478
2969e4d3-a8c8-44e1-96b4-9d27b55d17bf,9d94b288-7cda-414c-abed-80d4a776bfc0,Tekir,15/12/2021,7000.0,Female,True,2025-06-20 23:04:43.481
ad0d6eec-816f-4359-907c-dc0154196ea8,18ccdc14-f59a-438e-8998-980768c0c5ba,Tekir,24/03/2024,5.0,Male,True,2025-05-24 06:40:12.491
920fdeca-0fec-4569-b241-48f2849d819b,570dd33e-07dd-491c-870a-d997710a8bcd,British Shorthair,14/02/2024,6.0,Male,True,2025-06-06 21:17:14.548
a17acccf-4d4c-4a11-8920-a37e5e700781,58bc15e8-d231-453b-8167-5e4a28dde1e7,Üç Renkli Tekir (Calico),03/06/2001,4.0,Female,True,2025-05-11 02:22:44.433
fbaf3577-42b6-4e3c-89b2-056aae4e4b4d,f4d7b0c0-b750-4917-b637-893d8ccd76e7,Scottish Fold,02/08/2023,7.0,Male,False,2025-05-11 01:14:16.121
493e82a2-09db-4ce7-96b5-09c0d53c634c,421dbff3-a739-495b-bb00-75c12e6fbad5,Bombay,11/06/2025,1.0,Male,False,2025-07-11 12:12:57.048
fb4d5882-a277-4c87-8ffe-25cf94dce988,6cb9fa73-6451-4dc8-a49f-066baeafd36e,British Shorthair,03/08/2024,3.0,Male,True,2025-07-03 00:58:55.716
ff7fc576-a226-4a21-b8d0-e0d85278a690,4ff7f6d5-fd6f-42c2-b6ec-d76b88acb50d,Tekir,28/05/2024,2.0,Female,False,2025-05-29 15:24:55.674
afb9efc8-48ad-41ef-bd63-f2161c0b52c6,eaed3698-28a8-493e-bea2-be400c471266,Sarman,22/03/2025,1.0,Male,False,2025-05-22 22:13:06.967
197b1943-3f07-4260-9824-2fab5ab02ed5,e214d69f-1ee8-4451-8022-e710ab97ae77,Scottish Fold,10/05/2024,4.0,Male,False,2025-06-24 21:36:59.788
03f5e51d-9c61-4dfe-8450-f7c88d37c66f,9c77d4b4-cb72-4bd7-be93-cb3b6e71aca9,Tekir,15/08/2021,6.0,Male,True,2025-06-05 18:51:52.232
27b1176c-92af-435b-9dc6-d059649f0c1f,b59054f7-4b1e-4172-99b9-c7e06700c32d,Ural Rex,09/07/2025,4.0,Male,True,2025-07-09 14:35:57.624
203349b5-0f5a-4547-800c-98c8e60cad7f,793007eb-3879-4673-bffd-e7364dd27960,British Longhair,18/03/2023,4.0,Female,True,2025-06-11 14:37:59.836
a3c7a0e1-5845-427d-95c9-c27a2995f59e,cc5977c9-5b34-4f94-a3c6-a663b2825679,Tekir,23/08/2023,7200.0,Male,True,2025-06-16 12:59:40.443
1ec24068-93ba-40b7-8c8a-1971229108ab,5a861a3e-916b-4be0-a3db-28feaf59b54e,Chincilla,03/09/2020,4.0,Male,True,2025-07-04 12:38:38.350
eed47ecb-09b2-446c-b1b2-08bd84810be6,e5cf76ff-174b-4b1b-b74b-a9c7a0876896,British Shorthair,01/01/2025,2.0,Male,False,2025-06-23 14:53:17.064
d4880f5a-c516-47e0-ab8a-15e289a9b705,41837d5a-3c5d-4935-b50d-82499e19841e,Tekir,16/08/2024,1500.0,Female,False,2025-05-14 12:36:35.616
966ee8ce-2a55-4ef9-a8dd-f70873416ae8,fc65dd14-6034-462b-bc02-9d6971c31b83,Tekir,13/09/2024,2.0,Female,False,2025-05-13 15:34:05.544
3687635f-c722-4880-bab3-d068acf11176,21409e5b-13b2-4dae-abe1-983da392176b,Tekir,15/07/2021,5.0,Male,True,2025-07-14 11:26:42.811
40bb6781-eb50-4517-a3a3-64841f59522d,ed5eddf6-c1c1-4b26-88e8-65f0f560c2cb,British Shorthair,01/06/2023,7.0,Female,True,2025-06-08 00:30:19.557
44f25bc4-30be-4d9b-a3c5-b9fcc955e35c,a327d189-57d8-4f55-978d-58a38f1c5b2f,Tekir,04/10/2019,7.0,Male,True,2025-06-22 10:21:46.155
46d2987a-23c9-49e0-a141-1e6a6e87ded0,d2bd86bb-fcb9-4052-b4d7-f75ee9acf2d8,Bombay,01/01/2022,5.0,Male,True,2025-07-30 15:05:08.840
96be2d52-4a47-4a27-b292-39bb3f16ed71,987091b1-07d7-483d-98db-c2fb805b87f3,Tekir,10/04/2022,4.0,Female,True,2025-05-17 01:04:09.734
048a6d2c-710c-44fa-ab2c-712ef47a956e,cfa8a308-ed22-497f-86cf-cc406917999d,Sarman,06/07/2014,4.0,Female,False,2025-07-05 14:16:36.277
305d7f89-0e2b-4936-96bf-aedccb1edb80,1ee535b6-c5fd-4662-b1c0-43af656a8b7a,Üç Renkli Tekir (Calico),02/05/2022,4.0,Female,True,2025-06-04 14:13:16.159
29259dba-cd41-43e2-b617-e9aacb0ffc14,47b6a390-7fbf-4b0a-ac43-bd41892e586f,Tekir,03/02/2025,3.0,Female,True,2025-07-03 23:20:52.360
9c5703b6-68a3-4881-affe-003d9e465d66,329b6fe2-463b-487c-8cea-21d8fb672aba,British Shorthair,15/03/2025,8.0,Male,False,2025-07-10 02:59:36.336
fde50eaf-0c9e-4ee5-9dea-6608181a3cc3,4b66effc-aca7-47fa-a6b8-ed6c39227747,Uzun Tüylü Tekir,17/11/2017,5.0,Female,True,2025-07-08 22:06:36.751
7e876c71-44e5-48d5-b94e-f2c8228ce45d,8d207a20-fe85-4165-8d7f-f70c242fce45,Chincilla,02/07/2015,2.0,Female,True,2025-05-17 01:07:29.681
5708aff7-fe1b-45c3-8d90-5f5ff35085b1,aa269731-0399-4c62-b819-c965049d8618,Sokak Dedisi,02/06/2025,1.0,Female,True,2025-06-02 12:21:25.728
ab2fb84e-498e-450b-9b5a-fe97d4aeeaf8,11a01d9e-a858-43d0-b3d8-03f6116be839,Domestic Shorthair,15/08/2024,6.0,Male,True,2025-06-18 08:22:50.362
